date,year,month,ticker,sector,esg_score,esg_persistent,esg_z,esg_q_z,esg_change_12m,esg_momentum_z,esg_reported_change_12m,ret_m,idio_vol_ann,realised_vol_ann,beta,ev_bn,esg_letter
2021-04-30,2021,4,SIM053,Consumer Staples,34.3,32.35,-0.0906,-0.2653,6.778,1.7037,9.642,5.5596,17.79,16.61,1.024,44.36,BBB
2021-04-30,2021,4,SIM054,Industrials,33.27,32.05,-0.1853,-0.2931,-5.004,-1.183,-3.674,-2.2088,13.79,21.42,1.026,156.6,BBB
2021-04-30,2021,4,SIM055,Information Technology,29.9,29.42,-0.494,-0.5321,-0.811,-0.1558,-2.404,1.9971,33.69,41.57,1.048,178.01,BB
2021-04-30,2021,4,SIM056,Information Technology,33.5,34.42,-0.1633,-0.0769,5.986,1.5096,6.888,2.5417,22.73,27.76,1.007,17.89,BBB
2021-04-30,2021,4,SIM057,Energy,9.99,9.88,-2.3194,-2.3074,1.195,0.3358,0.077,7.0024,29.01,46.94,1.208,234.59,CCC
2021-04-30,2021,4,SIM058,Financial Services,14.11,13.79,-1.9421,-1.9518,3.858,0.9883,6.415,-2.7374,7.56,18.85,1.176,90.87,CCC
2021-04-30,2021,4,SIM059,Energy,19.97,19.41,-1.4043,-1.4411,-3.634,-0.8472,-4.012,7.3509,38.74,37.93,1.13,18.31,CCC
2021-04-30,2021,4,SIM060,Consumer Discretionary,31.61,33.15,-0.3373,-0.1928,-2.879,-0.6622,-4.315,2.4333,21.66,27.99,1.017,36.31,BB
2021-04-30,2021,4,SIM061,Health Care,21.9,19.3,-1.2271,-1.451,-2.821,-0.6481,-1.333,-3.5003,18.31,25.63,1.131,14.18,B
2021-04-30,2021,4,SIM062,Communication Services,40.18,38.15,0.4491,0.2619,1.969,0.5254,4.591,3.1247,20.48,16.25,0.976,47.39,A
2021-04-30,2021,4,SIM063,Information Technology,26.97,28.89,-0.7622,-0.5803,3.307,0.8532,5.765,3.9143,19.65,29.17,1.052,18.6,B
2021-04-30,2021,4,SIM064,Information Technology,51.28,49.48,1.4665,1.2913,-1.967,-0.4389,-2.233,-3.1069,26.37,23.55,0.884,33.93,AAA
2021-04-30,2021,4,SIM065,Communication Services,31.3,31.17,-0.3652,-0.3726,1.2,0.3371,1.365,5.7203,20.82,21.53,1.034,19.48,BB
2021-04-30,2021,4,SIM066,Consumer Discretionary,10.69,8.88,-2.2558,-2.3986,2.299,0.6064,5.137,-9.7385,21.25,33.17,1.216,17.19,CCC
2021-04-30,2021,4,SIM067,Information Technology,50.11,48.58,1.3597,1.2095,-0.388,-0.052,-0.532,-4.2038,12.69,11.28,0.891,90.6,AAA
2021-04-30,2021,4,SIM068,Utilities,38.87,39.39,0.3292,0.3747,-1.085,-0.2227,-2.82,0.8223,14.8,19.15,0.966,306.22,A
2021-04-30,2021,4,SIM069,Communication Services,35.83,35.62,0.0498,0.0317,-0.646,-0.1152,-1.363,16.4162,37.13,42.85,0.997,22.63,BBB
2021-04-30,2021,4,SIM070,Real Estate,32.93,35.01,-0.2157,-0.0237,-6.867,-1.6393,-6.873,2.4304,10.02,18.41,1.002,207.32,BBB
2021-04-30,2021,4,SIM071,Materials,24.92,25.61,-0.951,-0.8778,-1.981,-0.4424,-3.204,-18.0672,20.32,20.21,1.079,22.78,B
2021-04-30,2021,4,SIM072,Financial Services,26.41,26.66,-0.8141,-0.7828,0.358,0.1308,-2.377,1.9513,28.45,39.49,1.07,10.04,B
2021-04-30,2021,4,SIM073,Consumer Discretionary,32.45,31.69,-0.26,-0.325,0.545,0.1765,0.282,1.0152,6.6,22.42,1.029,29.71,BB
2021-04-30,2021,4,SIM074,Real Estate,44.89,46.45,0.8812,1.0164,-3.428,-0.7968,-4.8,-2.0629,14.93,23.04,0.909,154.96,AA
2021-04-30,2021,4,SIM075,Health Care,27.22,27.04,-0.7398,-0.7478,1.975,0.527,1.613,-3.3481,22.16,14.7,1.067,473.34,B
2021-04-30,2021,4,SIM076,Consumer Discretionary,44.61,44.41,0.8555,0.8307,4.254,1.0853,4.741,-7.5238,18.23,19.7,0.925,13.4,AA
2021-04-30,2021,4,SIM077,Information Technology,38.43,38.47,0.2885,0.291,4.001,1.0234,3.101,-1.3612,15.05,19.32,0.974,82.92,A
2021-04-30,2021,4,SIM078,Information Technology,43.17,43.11,0.7231,0.7124,0.31,0.119,-1.363,-0.7059,5.59,14.5,0.936,50.88,AA
2021-04-30,2021,4,SIM079,Information Technology,29.29,29.17,-0.5494,-0.5546,2.187,0.5788,3.403,-3.6256,15.37,24.83,1.05,30.54,BB
2021-04-30,2021,4,SIM080,Consumer Staples,42.37,41.82,0.6497,0.595,5.558,1.4048,4.979,-0.9983,4.43,17.3,0.946,111.74,A
2021-04-30,2021,4,SIM081,Consumer Discretionary,16.7,18.02,-1.7048,-1.5679,-6.187,-1.4729,-10.085,-10.152,29.2,35.9,1.141,175.59,CCC
2021-04-30,2021,4,SIM082,Information Technology,49.38,48.56,1.2928,1.2082,2.585,0.6764,3.39,3.2592,30.41,29.98,0.891,81.19,AAA
2021-04-30,2021,4,SIM083,Communication Services,32.97,31.87,-0.2122,-0.3094,0.648,0.2018,1.086,-8.1808,25.98,30.0,1.028,291.48,BBB
2021-04-30,2021,4,SIM084,Communication Services,37.79,38.84,0.2296,0.3244,-0.645,-0.115,-2.465,10.1466,28.13,28.16,0.971,107.32,BBB
2021-04-30,2021,4,SIM085,Utilities,29.42,32.21,-0.538,-0.278,-0.378,-0.0495,-0.797,-7.9488,25.79,32.87,1.025,93.18,BB
2021-04-30,2021,4,SIM086,Consumer Discretionary,35.27,34.1,-0.0017,-0.1065,1.821,0.4891,4.074,-8.5577,21.96,27.26,1.01,421.79,BBB
2021-04-30,2021,4,SIM087,Consumer Discretionary,31.57,30.86,-0.3407,-0.4006,0.757,0.2286,4.044,1.1005,18.22,19.92,1.036,67.49,BB
2021-04-30,2021,4,SIM088,Industrials,42.78,42.14,0.6877,0.6244,-2.984,-0.6879,-4.992,-11.5394,23.41,37.52,0.944,82.84,A
2021-04-30,2021,4,SIM089,Financial Services,30.21,32.05,-0.4659,-0.2928,1.684,0.4556,-1.262,-11.4731,17.65,26.41,1.026,72.49,BB
2021-04-30,2021,4,SIM090,Communication Services,35.85,36.4,0.0518,0.1028,-8.032,-1.9248,-9.233,1.3494,14.45,27.75,0.991,24.96,BBB
2021-04-30,2021,4,SIM091,Information Technology,60.54,58.05,2.3159,2.0705,5.07,1.2851,8.434,7.5375,32.83,29.92,0.814,79.95,AAA
2021-04-30,2021,4,SIM092,Real Estate,40.38,42.04,0.4676,0.615,1.685,0.4559,0.226,1.5742,20.58,23.0,0.945,25.74,A
2021-04-30,2021,4,SIM093,Information Technology,45.71,46.45,0.9564,1.0156,-0.057,0.0292,0.001,-13.1937,32.35,21.87,0.909,4.57,AA
2021-04-30,2021,4,SIM094,Financial Services,34.84,34.58,-0.0407,-0.0632,5.674,1.4332,6.113,0.2557,17.51,20.14,1.006,53.84,BBB
2021-04-30,2021,4,SIM095,Industrials,23.98,26.82,-1.0366,-0.7678,-1.681,-0.3687,-5.38,-3.1804,31.0,31.42,1.069,73.04,B
2021-04-30,2021,4,SIM096,Consumer Staples,25.39,24.16,-0.9077,-1.0097,-4.633,-1.092,-3.762,-8.112,24.83,33.99,1.091,32.68,B
2021-04-30,2021,4,SIM097,Information Technology,51.62,48.59,1.4985,1.2102,-4.129,-0.9686,-1.999,-6.1591,36.8,29.19,0.891,27.31,AAA
2021-04-30,2021,4,SIM098,Health Care,42.24,39.66,0.6377,0.3991,1.808,0.4859,5.126,-6.5828,17.53,24.61,0.964,54.01,A
2021-04-30,2021,4,SIM099,Information Technology,58.6,56.94,2.1383,1.9697,9.348,2.3333,11.807,8.1376,11.35,31.21,0.823,51.88,AAA
2021-04-30,2021,4,SIM100,Information Technology,42.7,43.98,0.68,0.7916,-1.641,-0.3589,-0.995,3.8412,15.96,32.01,0.929,28.5,A
2021-04-30,2021,4,SIM101,Industrials,40.63,43.96,0.4901,0.7895,-5.04,-1.1917,-7.81,-4.5226,21.47,25.12,0.929,30.71,A
2021-04-30,2021,4,SIM102,Consumer Discretionary,34.44,33.87,-0.0772,-0.127,5.662,1.4302,9.904,10.7825,21.3,25.98,1.011,62.64,BBB
2021-04-30,2021,4,SIM103,Materials,18.49,20.27,-1.5407,-1.3637,-3.951,-0.9249,-4.259,11.2346,26.01,48.95,1.123,26.58,CCC
2021-04-30,2021,4,SIM104,Information Technology,48.47,47.65,1.2092,1.1254,7.74,1.9393,8.695,1.9034,15.42,26.89,0.899,78.53,AA
2021-04-30,2021,4,SIM105,Health Care,44.8,43.91,0.8722,0.7848,-2.091,-0.4694,-1.76,-10.8174,16.63,14.48,0.929,55.84,AA
2021-04-30,2021,4,SIM106,Health Care,44.51,44.84,0.8464,0.8699,5.45,1.3783,7.211,-6.1321,14.54,36.28,0.922,115.77,AA
2021-04-30,2021,4,SIM107,Consumer Discretionary,25.71,25.5,-0.878,-0.8883,-2.345,-0.5314,-0.755,-10.1928,20.27,24.04,1.08,70.2,B
2021-04-30,2021,4,SIM108,Utilities,40.36,40.31,0.4651,0.4584,-4.866,-1.1491,-6.352,-0.5873,28.24,54.03,0.959,36.02,A
2021-04-30,2021,4,SIM109,Information Technology,58.49,61.45,2.1283,2.379,3.335,0.8603,2.386,0.8475,3.0,13.68,0.786,97.26,AAA
2021-04-30,2021,4,SIM110,Health Care,38.32,37.71,0.2784,0.2213,-1.72,-0.3783,-0.45,-1.3844,24.76,23.08,0.98,229.04,A
2021-04-30,2021,4,SIM111,Industrials,51.02,50.63,1.4427,1.3961,0.298,0.1162,-1.385,-4.4774,20.33,16.83,0.874,61.91,AAA
2021-04-30,2021,4,SIM112,Industrials,18.91,19.16,-1.5015,-1.4641,5.664,1.4308,5.205,7.3568,32.88,24.58,1.132,90.35,CCC
2021-04-30,2021,4,SIM113,Consumer Staples,35.7,33.4,0.0384,-0.17,-3.831,-0.8956,-0.041,3.4717,14.51,16.7,1.015,236.47,BBB
2021-04-30,2021,4,SIM114,Industrials,41.55,40.58,0.5742,0.4821,3.817,0.9781,3.782,-1.4615,16.79,24.43,0.957,2.21,A
2021-04-30,2021,4,SIM115,Financial Services,41.04,41.29,0.5277,0.5473,2.735,0.7131,2.27,-0.7171,9.9,17.54,0.951,909.79,A
2021-04-30,2021,4,SIM116,Materials,27.1,25.34,-0.7507,-0.9022,-3.42,-0.7947,0.19,-16.0194,25.5,18.51,1.081,45.19,B
2021-04-30,2021,4,SIM117,Real Estate,62.56,64.02,2.501,2.6129,0.642,0.2004,-1.922,2.8774,23.17,22.65,0.765,15.09,AAA
2021-04-30,2021,4,SIM118,Consumer Discretionary,28.54,28.34,-0.6188,-0.6296,-5.235,-1.2395,-5.862,3.9314,32.84,32.6,1.057,26.51,BB
2021-04-30,2021,4,SIM119,Financial Services,23.46,25.1,-1.0843,-0.9241,-2.767,-0.6349,-5.013,-9.5774,21.18,20.58,1.083,403.89,B
2021-04-30,2021,4,SIM120,Utilities,35.82,34.65,0.0491,-0.0565,-7.371,-1.7629,-9.758,-3.3286,12.07,20.53,1.005,14.95,BBB
2021-04-30,2021,4,SIM121,Utilities,30.01,30.16,-0.484,-0.4647,2.539,0.6651,1.551,0.1602,25.87,27.74,1.042,30.77,BB
2021-04-30,2021,4,SIM122,Industrials,18.49,19.55,-1.5402,-1.4289,7.043,1.7685,7.974,2.4786,18.68,21.79,1.129,68.99,CCC
2021-04-30,2021,4,SIM123,Communication Services,32.58,32.64,-0.2481,-0.2392,0.058,0.0572,-4.387,-0.2999,10.38,27.56,1.022,177.22,BBB
2021-04-30,2021,4,SIM124,Communication Services,33.41,35.75,-0.1719,0.044,-3.224,-0.7469,-8.442,1.1626,15.06,17.38,0.996,267.67,BBB
2021-04-30,2021,4,SIM125,Consumer Discretionary,43.68,46.09,0.7699,0.9833,-10.686,-2.575,-12.564,-5.7246,14.45,16.22,0.912,57.91,AA
2021-04-30,2021,4,SIM126,Industrials,26.48,25.55,-0.8075,-0.8833,-1.424,-0.3059,-1.794,-10.0987,20.8,24.97,1.079,107.93,B
2021-04-30,2021,4,SIM127,Industrials,30.14,26.45,-0.4717,-0.8013,3.251,0.8395,7.101,6.6221,22.72,40.91,1.072,29.57,BB
2021-04-30,2021,4,SIM128,Consumer Discretionary,34.13,33.96,-0.1055,-0.1192,-3.536,-0.8232,-0.127,-1.7628,5.07,16.82,1.011,176.72,BBB
2021-04-30,2021,4,SIM129,Financial Services,14.07,13.95,-1.9454,-1.9373,4.493,1.1439,7.191,0.7583,23.54,31.63,1.174,36.72,CCC
2021-04-30,2021,4,SIM130,Information Technology,55.58,56.59,1.8614,1.9375,1.721,0.4646,0.931,1.0057,21.46,29.83,0.826,15.66,AAA
2021-04-30,2021,4,SIM131,Consumer Discretionary,27.39,28.69,-0.7237,-0.5978,5.145,1.3035,4.663,2.2854,8.69,21.38,1.054,308.53,B
2021-04-30,2021,4,SIM132,Utilities,38.62,36.7,0.3056,0.1304,-0.357,-0.0444,2.541,-2.381,5.64,19.02,0.988,254.41,A
2021-04-30,2021,4,SIM133,Communication Services,32.01,36.76,-0.3007,0.1353,-4.76,-1.1232,-9.309,-6.6878,23.35,19.91,0.988,43.9,BB
2021-04-30,2021,4,SIM134,Health Care,20.0,19.21,-1.4017,-1.4592,1.107,0.3142,4.002,-1.2874,7.46,24.2,1.131,217.18,CCC
2021-04-30,2021,4,SIM135,Real Estate,51.51,51.99,1.4877,1.5192,6.935,1.7421,5.503,0.7148,3.38,18.07,0.863,445.58,AAA
2021-04-30,2021,4,SIM136,Health Care,23.8,23.94,-1.0529,-1.0301,-3.251,-0.7535,-3.849,0.3495,19.09,26.99,1.093,150.0,B
2021-04-30,2021,4,SIM137,Materials,15.65,13.82,-1.8012,-1.949,0.541,0.1755,1.962,-3.4596,28.7,24.4,1.175,103.9,CCC
2021-04-30,2021,4,SIM138,Industrials,27.66,24.64,-0.6995,-0.9663,-0.412,-0.0579,4.679,-6.1395,11.76,25.72,1.087,158.19,BB
2021-04-30,2021,4,SIM139,Communication Services,41.76,44.11,0.5942,0.8032,0.772,0.2322,-2.275,-5.4041,8.69,23.53,0.928,83.02,A
2021-04-30,2021,4,SIM140,Information Technology,24.02,27.46,-1.0332,-0.7102,-4.324,-1.0164,-6.146,-2.7304,23.34,23.99,1.064,135.29,B
2021-04-30,2021,4,SIM141,Industrials,41.12,38.4,0.5348,0.2844,-1.082,-0.222,0.972,-5.7006,22.0,25.99,0.974,29.04,A
2021-04-30,2021,4,SIM142,Industrials,40.7,43.39,0.4967,0.7375,3.66,0.9397,-0.502,-4.3496,11.31,18.63,0.934,31.62,A
2021-04-30,2021,4,SIM143,Consumer Staples,26.56,28.85,-0.8005,-0.5835,-1.04,-0.2117,-4.145,5.8931,27.07,27.18,1.053,130.79,B
2021-04-30,2021,4,SIM144,Consumer Staples,33.43,31.87,-0.17,-0.3092,-1.974,-0.4405,-1.094,-12.7562,18.43,23.14,1.028,8.11,BBB
2021-04-30,2021,4,SIM145,Utilities,39.46,38.74,0.3825,0.3153,3.063,0.7935,4.438,-4.3203,31.68,32.35,0.972,10.99,A
2021-04-30,2021,4,SIM146,Industrials,29.45,31.18,-0.5351,-0.3716,0.491,0.1634,-1.762,15.0527,38.75,32.39,1.033,5.13,BB
2021-04-30,2021,4,SIM147,Consumer Staples,23.37,24.74,-1.0928,-0.9573,1.005,0.2893,2.545,-7.9752,20.12,19.05,1.086,127.85,B
2021-04-30,2021,4,SIM148,Financial Services,30.12,30.37,-0.4735,-0.4454,2.298,0.606,2.163,0.3919,12.94,25.25,1.04,42.11,BB
2021-04-30,2021,4,SIM149,Materials,39.06,37.53,0.3459,0.2057,3.21,0.8295,6.037,-2.5671,10.73,21.23,0.981,338.83,A
2021-04-30,2021,4,SIM150,Communication Services,33.28,35.01,-0.1841,-0.024,-10.452,-2.5178,-13.185,-0.392,31.61,19.29,1.002,30.79,BBB
2021-04-30,2021,4,SIM151,Communication Services,40.78,37.67,0.5042,0.2179,-1.249,-0.2629,2.216,21.9684,50.65,31.5,0.98,44.47,A
2021-04-30,2021,4,SIM152,Consumer Discretionary,35.52,36.97,0.0218,0.1543,-2.397,-0.5443,-0.639,-4.1543,22.91,21.08,0.986,21.35,BBB
2021-04-30,2021,4,SIM153,Health Care,36.85,36.24,0.1431,0.0883,4.814,1.2226,7.01,13.0247,33.43,13.78,0.992,64.12,BBB
2021-04-30,2021,4,SIM154,Industrials,31.15,30.25,-0.3794,-0.4566,-0.884,-0.1736,-0.636,-0.4477,24.02,29.19,1.041,76.27,BB
2021-04-30,2021,4,SIM155,Consumer Discretionary,50.84,51.99,1.4264,1.5194,-1.812,-0.4008,-1.479,-3.6597,30.15,44.4,0.863,29.16,AAA
2021-04-30,2021,4,SIM156,Consumer Staples,29.92,29.61,-0.4925,-0.5148,-3.134,-0.7249,-2.36,-7.6485,15.11,15.21,1.046,61.76,BB
2021-04-30,2021,4,SIM157,Communication Services,43.7,41.0,0.772,0.5206,5.862,1.4794,8.208,0.5498,19.17,20.55,0.953,171.57,AA
2021-04-30,2021,4,SIM158,Health Care,29.17,26.75,-0.5606,-0.7747,-2.172,-0.4891,4.451,2.9548,21.93,32.96,1.07,82.02,BB
2021-04-30,2021,4,SIM159,Health Care,24.25,26.81,-1.0121,-0.7692,-2.771,-0.6359,-4.321,2.7291,22.43,18.56,1.069,33.06,B
2021-04-30,2021,4,SIM160,Consumer Staples,37.88,37.82,0.2382,0.232,-4.665,-1.0999,-4.571,-0.5969,6.09,18.45,0.979,29.38,BBB
2021-05-31,2021,5,SIM001,Industrials,31.66,30.81,-0.3158,-0.4111,3.154,0.7798,0.152,2.8043,11.08,14.65,1.037,134.64,BB
2021-05-31,2021,5,SIM002,Information Technology,42.72,43.05,0.6759,0.7018,2.558,0.636,0.543,8.0554,16.45,20.97,0.937,227.69,A
2021-05-31,2021,5,SIM003,Industrials,37.21,38.21,0.1815,0.2617,-6.32,-1.506,-2.94,-10.648,23.11,20.63,0.976,232.88,BBB
2021-05-31,2021,5,SIM004,Information Technology,62.09,62.61,2.4114,2.4783,6.729,1.6422,5.883,2.2937,12.26,14.48,0.777,90.69,AAA
2021-05-31,2021,5,SIM005,Financial Services,41.71,39.73,0.5853,0.3996,7.785,1.897,7.95,-0.9053,23.49,18.94,0.964,51.12,A
2021-05-31,2021,5,SIM006,Industrials,38.22,37.9,0.2726,0.2331,-3.113,-0.7321,-3.725,-4.9157,21.07,17.74,0.979,132.11,A
2021-05-31,2021,5,SIM007,Energy,17.46,17.93,-1.5874,-1.5811,-3.973,-0.9397,-5.1,-8.9111,21.88,31.01,1.142,48.15,CCC
2021-05-31,2021,5,SIM008,Industrials,45.16,46.24,0.8945,0.9911,1.309,0.3346,0.817,0.6411,14.98,20.37,0.911,52.66,AA
2021-05-31,2021,5,SIM009,Industrials,46.74,51.24,1.0361,1.4455,0.902,0.2364,-5.556,0.8097,8.32,11.83,0.87,72.65,AA
2021-05-31,2021,5,SIM010,Industrials,20.14,21.58,-1.3473,-1.2498,2.258,0.5637,-0.682,-5.5832,30.68,39.88,1.112,19.97,CCC
2021-05-31,2021,5,SIM011,Information Technology,40.12,40.17,0.4429,0.4398,-3.065,-0.7207,-4.412,0.0748,22.49,23.4,0.96,193.36,A
2021-05-31,2021,5,SIM012,Information Technology,36.93,36.96,0.1568,0.1479,-6.446,-1.5365,-4.319,11.1382,28.58,44.79,0.987,34.14,BBB
2021-05-31,2021,5,SIM013,Consumer Discretionary,31.29,33.78,-0.3483,-0.1413,-2.888,-0.6779,-6.054,3.3402,25.88,29.27,1.013,51.02,BB
2021-05-31,2021,5,SIM014,Financial Services,43.96,43.69,0.787,0.7596,-5.935,-1.413,-6.529,-3.8661,13.58,17.7,0.932,213.56,AA
2021-05-31,2021,5,SIM015,Consumer Staples,44.03,42.89,0.7931,0.6866,-4.832,-1.147,-2.845,2.0075,17.65,19.39,0.938,18.03,AA
2021-05-31,2021,5,SIM016,Industrials,19.18,19.27,-1.4341,-1.4593,-13.55,-3.2502,-12.149,1.6411,24.57,23.67,1.131,33.44,CCC
2021-05-31,2021,5,SIM017,Utilities,49.52,49.25,1.2847,1.2645,1.494,0.3794,6.029,-6.4065,22.39,22.18,0.886,31.3,AAA
2021-05-31,2021,5,SIM018,Information Technology,35.9,35.5,0.0647,0.0156,4.739,1.1622,3.345,1.7069,20.31,33.31,0.999,37.52,BBB
2021-05-31,2021,5,SIM019,Health Care,6.33,8.11,-2.5852,-2.4734,-4.054,-0.9592,-4.636,9.3802,25.58,37.75,1.223,72.43,CCC
2021-05-31,2021,5,SIM020,Consumer Staples,33.81,35.87,-0.1228,0.0491,-1.402,-0.3194,-4.448,1.9159,11.41,16.65,0.996,83.81,BBB
2021-05-31,2021,5,SIM021,Information Technology,52.46,53.81,1.5481,1.6793,-3.86,-0.9125,-8.532,0.8083,20.64,15.74,0.849,36.3,AAA
2021-05-31,2021,5,SIM022,Financial Services,30.14,30.92,-0.4515,-0.4006,-3.491,-0.8234,-1.965,9.4546,27.23,29.53,1.036,8.86,BB
2021-05-31,2021,5,SIM023,Industrials,23.66,24.16,-1.0326,-1.015,-2.463,-0.5755,-2.395,-4.239,14.41,22.02,1.091,103.22,B
2021-05-31,2021,5,SIM024,Consumer Discretionary,39.48,38.67,0.3856,0.3031,3.714,0.915,4.435,6.1756,18.16,17.23,0.973,15.11,A
2021-05-31,2021,5,SIM025,Utilities,45.91,47.08,0.9617,1.0679,8.457,2.0594,9.24,1.0499,20.34,23.17,0.904,426.04,AA
2021-05-31,2021,5,SIM026,Information Technology,48.21,45.57,1.1674,0.9306,2.437,0.6067,5.993,-0.4651,11.86,19.64,0.916,44.75,AA
2021-05-31,2021,5,SIM027,Consumer Discretionary,48.25,48.16,1.1711,1.1659,-0.179,-0.0243,2.104,-8.9535,33.49,26.99,0.895,76.63,AA
2021-05-31,2021,5,SIM028,Consumer Staples,40.2,40.21,0.4496,0.4437,-1.254,-0.2838,-2.234,3.1205,13.51,20.79,0.96,201.45,A
2021-05-31,2021,5,SIM029,Utilities,40.7,42.14,0.4951,0.6183,1.29,0.3301,0.9,10.993,23.57,24.4,0.944,121.86,A
2021-05-31,2021,5,SIM030,Utilities,38.97,40.32,0.3396,0.4533,-5.861,-1.3952,-6.334,4.4806,15.69,22.58,0.959,264.33,A
2021-05-31,2021,5,SIM031,Information Technology,38.99,41.43,0.3415,0.554,-3.8,-0.8979,-7.28,4.6767,30.16,21.08,0.95,83.4,A
2021-05-31,2021,5,SIM032,Utilities,41.57,42.28,0.573,0.6313,3.249,0.8028,4.55,-0.7184,7.3,20.31,0.943,56.19,A
2021-05-31,2021,5,SIM033,Utilities,48.07,45.8,1.1551,0.9512,2.284,0.57,1.672,-1.5206,14.18,22.89,0.914,29.95,AA
2021-05-31,2021,5,SIM034,Consumer Staples,16.27,16.93,-1.6943,-1.6723,-2.723,-0.6382,-2.046,-2.8752,17.36,28.79,1.151,18.43,CCC
2021-05-31,2021,5,SIM035,Materials,27.43,27.8,-0.6941,-0.6841,5.717,1.3982,7.49,-2.4693,23.05,27.11,1.062,14.64,BB
2021-05-31,2021,5,SIM036,Consumer Staples,29.78,31.37,-0.4843,-0.3599,-6.274,-1.4949,-6.697,-1.1005,21.48,26.7,1.032,11.37,BB
2021-05-31,2021,5,SIM037,Information Technology,26.27,25.47,-0.7984,-0.8959,3.44,0.8489,1.215,-0.5843,21.26,36.05,1.081,6.28,B
2021-05-31,2021,5,SIM038,Materials,19.39,16.97,-1.4146,-1.6678,-1.669,-0.3839,1.376,8.1453,31.03,35.51,1.15,81.56,CCC
2021-05-31,2021,5,SIM039,Communication Services,28.51,27.1,-0.5978,-0.7474,-0.652,-0.1384,1.924,-0.9046,25.59,41.02,1.067,13.69,BB
2021-05-31,2021,5,SIM040,Consumer Staples,35.89,34.34,0.0634,-0.0898,4.006,0.9853,3.882,7.4651,20.47,28.74,1.008,9.47,BBB
2021-05-31,2021,5,SIM041,Consumer Discretionary,38.29,39.68,0.2783,0.3954,1.01,0.2625,-0.173,4.349,22.01,37.55,0.964,22.51,A
2021-05-31,2021,5,SIM042,Utilities,50.36,50.38,1.3603,1.3676,0.551,0.1517,1.729,-2.1016,9.39,14.67,0.877,145.54,AAA
2021-05-31,2021,5,SIM043,Financial Services,23.34,24.34,-1.0607,-0.9986,-6.862,-1.6368,-6.954,-6.0799,36.12,29.02,1.09,37.51,B
2021-05-31,2021,5,SIM044,Financial Services,41.41,37.81,0.558,0.2257,3.829,0.9426,7.207,-0.1402,6.51,22.7,0.98,26.97,A
2021-05-31,2021,5,SIM045,Consumer Staples,40.14,43.24,0.4442,0.7191,-3.013,-0.7081,-5.731,0.8541,7.19,18.92,0.935,483.1,A
2021-05-31,2021,5,SIM046,Consumer Staples,41.07,41.78,0.528,0.5856,4.084,1.0043,5.217,-2.8834,19.62,22.86,0.947,48.43,A
2021-05-31,2021,5,SIM047,Health Care,29.25,29.95,-0.5314,-0.4891,9.702,2.3597,6.892,2.4765,28.7,31.02,1.044,21.14,BB
2021-05-31,2021,5,SIM048,Information Technology,62.37,63.66,2.4362,2.5737,3.24,0.8006,2.844,-7.8662,17.51,16.18,0.768,23.85,AAA
2021-05-31,2021,5,SIM049,Energy,27.17,28.34,-0.7176,-0.6354,0.855,0.2252,-0.629,-9.7155,31.85,28.43,1.057,288.74,B
2021-05-31,2021,5,SIM050,Utilities,40.04,40.57,0.4352,0.4761,-2.168,-0.5042,-3.048,1.3834,11.37,19.99,0.957,171.63,A
2021-05-31,2021,5,SIM051,Health Care,17.23,18.62,-1.6081,-1.5182,-6.677,-1.5921,-4.934,-10.9255,23.92,37.21,1.137,144.84,CCC
2021-05-31,2021,5,SIM052,Financial Services,30.6,30.68,-0.4106,-0.4221,1.203,0.309,1.762,2.1709,3.0,20.38,1.038,290.55,BB
2021-05-31,2021,5,SIM053,Consumer Staples,33.29,31.21,-0.1694,-0.3744,4.259,1.0465,5.463,-7.4341,16.18,13.91,1.034,44.36,BBB
2021-05-31,2021,5,SIM054,Industrials,35.94,31.98,0.0679,-0.3046,-4.298,-1.0181,-1.828,2.9437,20.75,20.5,1.027,156.6,BBB
2021-05-31,2021,5,SIM055,Information Technology,26.66,29.21,-0.7635,-0.5563,-1.561,-0.3579,-2.893,-15.9377,34.81,40.86,1.05,178.01,B
2021-05-31,2021,5,SIM056,Information Technology,30.13,33.43,-0.4523,-0.1722,4.823,1.1824,2.132,10.4211,22.01,25.08,1.015,17.89,BB
2021-05-31,2021,5,SIM057,Energy,9.27,10.11,-2.322,-2.2918,0.833,0.2198,1.407,6.191,24.97,46.07,1.206,234.59,CCC
2021-05-31,2021,5,SIM058,Financial Services,14.91,14.38,-1.8166,-1.9032,3.511,0.8658,7.086,-1.0892,4.25,18.87,1.171,90.87,CCC
2021-05-31,2021,5,SIM059,Energy,16.61,19.49,-1.6642,-1.4389,-2.5,-0.5843,-1.797,-5.2479,41.22,36.84,1.13,18.31,CCC
2021-05-31,2021,5,SIM060,Consumer Discretionary,33.63,33.07,-0.1391,-0.2053,-2.132,-0.4956,-4.273,0.2561,15.99,28.04,1.018,36.31,BBB
2021-05-31,2021,5,SIM061,Health Care,17.97,19.61,-1.5419,-1.4285,-3.149,-0.741,-5.016,4.8811,18.62,25.95,1.129,14.18,CCC
2021-05-31,2021,5,SIM062,Communication Services,35.54,37.94,0.0323,0.237,0.546,0.1505,-0.647,5.145,20.23,15.21,0.979,47.39,BBB
2021-05-31,2021,5,SIM063,Information Technology,29.13,29.74,-0.5423,-0.5076,5.154,1.2624,4.501,6.0695,14.66,26.77,1.046,18.6,BB
